user_id,name,email,country,city,join_date,subscription_status,created_at
919,Gary Stevens,ibaker@example.org,Indonesia,Pekanbaru,2024-12-05 19:18:52,inactive,2024-12-05 19:18:52
920,Aaron Arias,hscott@example.org,Indonesia,Samarinda,2025-06-01 23:21:58,active,2025-06-01 23:21:58
921,Lauren Hill,medwards@example.net,Indonesia,Pekanbaru,2024-11-21 15:58:42,inactive,2024-11-21 15:58:42
922,Cory Gregory,melissamaddox@example.net,Indonesia,Palembang,2024-02-10 14:44:10,inactive,2024-02-10 14:44:10
923,Kristin Green,amurphy@example.org,Indonesia,Bandung,2025-07-18 19:46:22,active,2025-07-18 19:46:22
924,Julie Walters,joseph90@example.org,Indonesia,Padang,2024-06-22 00:34:59,active,2024-06-22 00:34:59
925,Brittany Pollard,travisgardner@example.org,Indonesia,Palembang,2024-06-03 22:19:20,inactive,2024-06-03 22:19:20
926,Mary Watkins,robinsonconnie@example.com,Indonesia,Makassar,2025-05-24 09:06:23,active,2025-05-24 09:06:23
927,James Scott,edwardsrebecca@example.net,Indonesia,Makassar,2025-05-13 04:16:19,inactive,2025-05-13 04:16:19
928,Olivia Hood,kathleenharris@example.net,Indonesia,Pekanbaru,2025-07-20 06:17:24,inactive,2025-07-20 06:17:24
929,Philip Smith,elizabeth54@example.com,Indonesia,Denpasar,2024-11-27 20:49:11,active,2024-11-27 20:49:11
930,Deanna Ramirez,robert51@example.org,Indonesia,Makassar,2024-07-04 13:06:17,active,2024-07-04 13:06:17
931,Patrick Robertson,georgedavis@example.org,Indonesia,Bandung,2024-10-11 01:19:18,active,2024-10-11 01:19:18
932,Joshua Garcia,jonesapril@example.org,Indonesia,Pontianak,2024-07-18 10:27:24,active,2024-07-18 10:27:24
933,Anthony Avila,bmontes@example.com,Indonesia,Makassar,2024-01-12 03:31:02,inactive,2024-01-12 03:31:02
934,Tina Gross,egonzales@example.com,Indonesia,Jakarta,2025-02-15 21:41:28,active,2025-02-15 21:41:28
935,Jacob Ho,jennifer13@example.net,Indonesia,Manado,2025-03-15 14:19:18,active,2025-03-15 14:19:18
936,Sandy Jones,kimberlyalvarez@example.net,Indonesia,Makassar,2025-09-02 15:19:27,inactive,2025-09-02 15:19:27
937,Susan Goodwin,millerbenjamin@example.net,Indonesia,Denpasar,2024-02-22 20:23:51,inactive,2024-02-22 20:23:51
938,Brian Moreno,grodriguez@example.org,Indonesia,Denpasar,2025-02-23 11:40:56,inactive,2025-02-23 11:40:56
939,Stephanie Black,ethan98@example.org,Indonesia,Bandung,2025-02-27 01:41:26,inactive,2025-02-27 01:41:26
940,Alexander Oneill,hendricksdesiree@example.org,Indonesia,Samarinda,2024-08-12 03:16:10,active,2024-08-12 03:16:10
941,William Norman,sarah46@example.net,Indonesia,Makassar,2024-01-30 06:52:46,active,2024-01-30 06:52:46
942,Elizabeth Bailey,qwalker@example.org,Indonesia,Bandung,2024-06-01 01:34:26,inactive,2024-06-01 01:34:26
943,Erin Parker,cherryphilip@example.org,Indonesia,Padang,2024-03-23 11:29:12,active,2024-03-23 11:29:12
944,Sherry Yoder,michael25@example.org,Indonesia,Samarinda,2025-06-04 08:16:22,active,2025-06-04 08:16:22
945,Jason Meyers,shannonleonard@example.org,Indonesia,Pekanbaru,2025-07-23 22:01:46,inactive,2025-07-23 22:01:46
946,Shane Young,jennifershaw@example.com,Indonesia,Bandung,2025-01-11 13:38:09,inactive,2025-01-11 13:38:09
947,Mr. Evan Young,rebecca26@example.net,Indonesia,Bandung,2024-10-26 18:29:52,active,2024-10-26 18:29:52
948,Sarah Murray,dmendez@example.net,Indonesia,Surabaya,2024-06-15 10:09:48,active,2024-06-15 10:09:48
949,Edward Higgins,wperry@example.org,Indonesia,Samarinda,2024-07-06 05:00:32,inactive,2024-07-06 05:00:32
950,Jamie Kennedy,rachelgonzalez@example.com,Indonesia,Medan,2025-01-08 07:37:16,inactive,2025-01-08 07:37:16
951,Carl Alexander,jose74@example.net,Indonesia,Makassar,2024-06-17 02:08:07,active,2024-06-17 02:08:07
952,Tyler Rice,brianayers@example.com,Indonesia,Makassar,2024-01-02 01:29:20,active,2024-01-02 01:29:20
953,Jennifer Gonzalez,cjones@example.net,Indonesia,Jakarta,2024-02-25 17:21:41,inactive,2024-02-25 17:21:41
954,Meredith Cortez,jared42@example.org,Indonesia,Makassar,2024-07-14 07:14:28,active,2024-07-14 07:14:28
955,Zachary Cain,joelmorris@example.com,Indonesia,Samarinda,2025-05-26 05:52:11,inactive,2025-05-26 05:52:11
956,Jose Hall,laura65@example.org,Indonesia,Manado,2024-08-11 03:03:47,inactive,2024-08-11 03:03:47
957,Raymond Tucker,patrick23@example.net,Indonesia,Padang,2024-05-27 00:49:06,active,2024-05-27 00:49:06
958,Nicole Castro,olsonerica@example.org,Indonesia,Pekanbaru,2025-02-12 14:51:40,active,2025-02-12 14:51:40
959,April Barker,dmorse@example.com,Indonesia,Pontianak,2024-10-10 22:46:28,active,2024-10-10 22:46:28
960,Lisa Martinez,christopherdavidson@example.com,Indonesia,Manado,2024-08-11 10:50:45,inactive,2024-08-11 10:50:45
961,Mason Fernandez,robertadowns@example.org,Indonesia,Makassar,2024-11-25 02:25:16,inactive,2024-11-25 02:25:16
962,Carl Bell,hayley39@example.net,Indonesia,Manado,2024-01-15 19:24:13,inactive,2024-01-15 19:24:13
963,Kevin Jenkins,richardkent@example.net,Indonesia,Denpasar,2025-05-07 01:00:55,inactive,2025-05-07 01:00:55
964,Elizabeth Cook,robert33@example.org,Indonesia,Makassar,2024-03-08 09:59:06,inactive,2024-03-08 09:59:06
965,Robert Wall,kaitlyncook@example.org,Indonesia,Bandung,2025-02-22 19:31:30,inactive,2025-02-22 19:31:30
966,Bethany Lynch,aaron60@example.net,Indonesia,Jakarta,2025-04-07 14:20:24,inactive,2025-04-07 14:20:24
967,Andrea Powers,charles05@example.org,Indonesia,Makassar,2024-01-30 20:20:15,active,2024-01-30 20:20:15
968,Keith Jones,smithroger@example.org,Indonesia,Samarinda,2024-06-18 08:10:35,active,2024-06-18 08:10:35
969,Jacqueline Anthony,shortchristopher@example.org,Indonesia,Padang,2024-09-05 17:56:15,active,2024-09-05 17:56:15
970,Marie Lowery,janthony@example.com,Indonesia,Denpasar,2024-12-22 08:25:05,active,2024-12-22 08:25:05
971,Mitchell Barnes,deannabrown@example.net,Indonesia,Jakarta,2025-01-03 10:25:53,active,2025-01-03 10:25:53
972,Amanda Romero,aaron01@example.com,Indonesia,Pontianak,2024-04-24 13:00:22,inactive,2024-04-24 13:00:22
973,Jonathan Morris,doris91@example.com,Indonesia,Palembang,2024-09-27 14:28:41,active,2024-09-27 14:28:41
974,Andrew Torres,stephenhenderson@example.org,Indonesia,Pontianak,2024-03-29 12:09:29,active,2024-03-29 12:09:29
975,Jennifer Ellis,franciserickson@example.com,Indonesia,Medan,2025-05-25 05:27:52,inactive,2025-05-25 05:27:52
976,Cindy Caldwell,nwhitney@example.net,Indonesia,Denpasar,2024-10-31 21:48:25,inactive,2024-10-31 21:48:25
977,Christina Tucker,hoodjack@example.com,Indonesia,Samarinda,2025-08-07 23:15:27,inactive,2025-08-07 23:15:27
978,Katherine Gay,ericablackwell@example.com,Indonesia,Makassar,2024-01-12 03:38:17,inactive,2024-01-12 03:38:17
979,Natasha Martinez,grantmichael@example.com,Indonesia,Jakarta,2024-06-02 23:41:29,active,2024-06-02 23:41:29
980,Aaron Bailey,gregory73@example.com,Indonesia,Surabaya,2025-08-30 09:36:27,active,2025-08-30 09:36:27
981,Mr. Jason Hicks,wrightsamantha@example.com,Indonesia,Denpasar,2025-05-22 06:09:11,inactive,2025-05-22 06:09:11
982,Joe Allen,ericarcher@example.com,Indonesia,Medan,2024-09-17 00:54:20,inactive,2024-09-17 00:54:20
983,George Hernandez,hendrixjustin@example.org,Indonesia,Denpasar,2024-10-19 15:13:30,active,2024-10-19 15:13:30
984,Matthew Sloan,ikane@example.org,Indonesia,Palembang,2024-08-21 23:32:45,inactive,2024-08-21 23:32:45
985,Alan Wilson,jsampson@example.net,Indonesia,Samarinda,2025-06-03 02:20:59,active,2025-06-03 02:20:59
986,Dennis Nixon,edward68@example.net,Indonesia,Denpasar,2024-08-10 04:42:22,active,2024-08-10 04:42:22
987,Laurie Robinson,ingramdawn@example.net,Indonesia,Jakarta,2025-04-02 05:36:16,active,2025-04-02 05:36:16
988,Nicholas Ferguson,peteradkins@example.org,Indonesia,Jakarta,2024-02-19 01:36:55,active,2024-02-19 01:36:55
989,Gary Rivera,ballcindy@example.com,Indonesia,Palembang,2025-06-17 13:46:19,active,2025-06-17 13:46:19
990,Mitchell Thomas,shawnthompson@example.net,Indonesia,Pontianak,2024-07-02 01:04:47,inactive,2024-07-02 01:04:47
991,Andrea Wright,lauriemurphy@example.org,Indonesia,Medan,2025-05-10 00:32:17,active,2025-05-10 00:32:17
992,Julie Ward,estradasteven@example.org,Indonesia,Padang,2025-04-03 18:07:24,active,2025-04-03 18:07:24
993,Ryan Howard,uowens@example.net,Indonesia,Pontianak,2024-09-01 19:40:56,inactive,2024-09-01 19:40:56
994,Brittany Kennedy,johnsonpriscilla@example.com,Indonesia,Padang,2025-04-15 02:02:14,active,2025-04-15 02:02:14
995,Monique Haley,catherine93@example.net,Indonesia,Pekanbaru,2024-02-18 13:46:16,active,2024-02-18 13:46:16
996,Aaron Allison,isaiahsuarez@example.net,Indonesia,Samarinda,2025-09-13 22:00:54,inactive,2025-09-13 22:00:54
997,Lauren Russell,qsmith@example.com,Indonesia,Jakarta,2024-10-30 09:32:53,inactive,2024-10-30 09:32:53
998,Carlos Bailey,ksweeney@example.net,Indonesia,Pontianak,2025-02-08 19:53:26,active,2025-02-08 19:53:26
999,Christina Green,jordan72@example.com,Indonesia,Denpasar,2025-06-10 20:39:58,active,2025-06-10 20:39:58
1000,Cindy Jimenez,ppeck@example.org,Indonesia,Denpasar,2024-08-06 08:01:43,inactive,2024-08-06 08:01:43
